seq497330;9789;Equus
seq497337;1;root
seq497339;1;root
seq497340;1;root
seq497342;1;root
seq497354;1;root
seq497360;1;root
seq497375;1;root
seq497406;1;root
seq497425;1;root
seq497438;1;root
seq497439;1;root
seq497440;1;root
seq497470;1;root
seq497478;1;root
seq497494;1;root
seq497497;1;root
seq497502;1;root
seq497503;1;root
seq497520;1;root
seq497556;1;root
seq497565;1;root
seq497572;1;root
seq497574;1;root
seq497575;1;root
seq497582;207140;Aphodius contaminatus
seq497585;1;root
seq497588;1;root
seq497591;1;root
seq497592;1;root
seq497621;184208;Psathyrellaceae
seq497628;1;root
seq497633;1;root
seq497652;1;root
seq497656;1;root
seq497657;1;root
seq497658;1;root
seq497667;1;root
seq497672;1;root
seq497675;1;root
seq497732;1;root
seq497738;1;root
seq497805;2853257;Comamonas sp. Y33R10-2
seq497843;1;root
seq497853;96640;Cooperia punctata
seq497854;1;root
seq497855;1;root
seq497859;1;root
seq497868;1;root
seq497871;1;root
seq497878;1;root
seq497879;1;root
seq497893;1;root
seq497902;1;root
seq497913;1;root
seq497922;187617;Ceratophysella
seq497929;1;root
seq497931;1;root
seq497976;1;root
seq497977;1;root
seq497980;1;root
seq498038;1;root
seq498058;1;root
seq498066;1;root
seq498100;1;root
seq498103;1;root
seq498111;1;root
seq498155;1;root
seq498158;1;root
seq498160;1;root
seq498161;1;root
seq498164;1;root
seq498177;1;root
seq498190;1;root
seq498194;1;root
seq498246;1;root
seq498261;5498;Cladosporium
seq498277;1;root
seq498280;1;root
seq498281;1;root
seq498288;9895;Bovidae
seq498300;1;root
seq498307;1;root
seq498311;2686440;Chloroidium sp. UTEX 3077
seq498335;1;root
seq498336;1;root
seq498344;1;root
seq498348;1;root
seq498350;1;root
seq498351;1;root
seq498354;27592;Bovinae
seq498367;1;root
seq498372;1;root
seq498376;1;root
seq498379;1;root
seq498407;9789;Equus
seq498413;9789;Equus
seq498425;572840;Ditula angustiorana
seq498427;1;root
seq498476;1;root
seq498480;1;root
seq498481;1;root
seq498483;1;root
seq498486;85823;Blattodea
seq498487;1;root
seq498503;1;root
seq498528;1;root
seq498554;1;root
seq498565;1;root
seq498590;1;root
seq498597;1;root
seq498608;27592;Bovinae
seq498611;1;root
seq498613;1;root
seq498614;1;root
seq498622;1;root
seq498623;1;root
seq498665;1;root
seq498670;28468;Rhytidiadelphus loreus
seq498671;1;root
seq498684;1;root
seq498685;1;root
seq498698;1;root
seq498718;77133;uncultured bacterium
seq498740;1;root
seq498746;1;root
seq498757;1;root
seq498760;1;root
seq498764;1;root
seq498766;1;root
seq498767;1;root
seq498770;1;root
seq498773;1;root
seq498777;1602339;Acalitus vaccinii
seq498789;3511;Quercus
seq498796;1;root
seq498797;1;root
seq498804;1;root
seq498805;174825;Culiseta
seq498806;9789;Equus
seq498840;1;root
seq498858;9789;Equus
seq498863;9789;Equus
seq498864;9789;Equus
seq498879;1;root
seq498883;1;root
seq498901;1;root
seq498905;1;root
seq498925;1;root
seq498931;1;root
seq498947;104788;Macrotrachela quadricornifera
seq498959;1;root
seq498964;1;root
seq498982;1;root
seq498990;1;root
seq499019;1;root
seq499025;1;root
seq499038;1;root
seq499039;1;root
seq499055;1;root
seq499083;1;root
seq499093;1;root
seq499111;1;root
seq499116;1;root
seq499127;130551;Delphacinae
seq499130;1;root
seq499170;1;root
seq499176;40349;Trichostrongylus axei
seq499203;53992;Cylicocyclus nassatus
seq499204;1;root
seq499209;40349;Trichostrongylus axei
seq499222;1;root
seq499228;1;root
seq499229;290614;Leohumicola
seq499230;1;root
seq499233;1;root
seq499246;1;root
seq499253;9789;Equus
seq499257;1;root
seq499258;1;root
seq499279;1;root
seq499298;1;root
seq499311;1;root
seq499314;1;root
seq499325;1;root
seq499334;1;root
seq499340;1;root
seq499348;1;root
seq499381;1;root
seq499386;1;root
seq499387;1;root
seq499388;1;root
seq499391;1;root
seq499395;1;root
seq499400;1;root
seq499405;1;root
seq499412;1;root
seq499413;1;root
seq499421;7088;Lepidoptera
seq499452;1;root
seq499463;1;root
seq499467;1;root
seq499468;1;root
seq499475;1;root
seq499481;229851;Oripodoidea
seq499483;1;root
seq499493;1;root
seq499501;1;root
seq499505;1;root
seq499506;1;root
seq499516;1;root
seq499521;1;root
seq499563;1;root
seq499572;310569;Mesenchytraeus flavus
seq499575;1;root
seq499576;1;root
seq499578;1;root
seq499583;1;root
seq499585;1;root
seq499590;1;root
seq499602;2627504;unclassified Liebstadia
seq499610;1;root
seq499616;1;root
seq499619;1;root
seq499625;41017;Tischeria
seq499636;33392;Endopterygota
seq499647;1;root
seq499649;1;root
seq499664;1;root
seq499671;1;root
seq499674;1;root
seq499680;1;root
seq499682;1;root
seq499715;1;root
seq499723;1;root
seq499726;1;root
seq499738;27592;Bovinae
seq499749;1;root
seq499756;27592;Bovinae
seq499774;1;root
seq499777;1;root
seq499779;1;root
seq499796;1;root
seq499809;1;root
seq499819;1;root
seq499823;1;root
seq499827;1;root
seq499840;1;root
seq499846;1;root
seq499848;1;root
seq499863;1;root
seq499870;1;root
seq499872;1;root
seq499880;1;root
seq499937;1;root
seq499946;1;root
seq499950;1;root
seq499951;1;root
seq499989;1;root
seq499990;1;root
seq500000;9789;Equus
seq500008;9789;Equus
seq500037;1;root
seq500048;104788;Macrotrachela quadricornifera
seq500070;1;root
seq500099;1;root
seq500104;1;root
seq500122;9789;Equus
seq500124;9789;Equus
seq500130;1;root
seq500167;1;root
seq500182;2003107;Mallomonas sp.
seq500188;1;root
seq500208;1;root
seq500210;1;root
seq500240;1;root
seq500252;1;root
seq500285;1;root
seq500289;1;root
seq500301;1;root
seq500305;1;root
seq500317;1;root
seq500318;1;root
seq500328;4762;Oomycota
seq500358;1;root
seq500359;1;root
seq500361;1;root
seq500368;1;root
seq500382;1;root
seq500390;150359;Sporothrix insectorum
seq500393;1;root
seq500405;1;root
seq500410;1;root
seq500435;9789;Equus
seq500460;1;root
seq500463;1;root
seq500467;9789;Equus
seq500474;1;root
seq500476;1;root
seq500479;1;root
seq500504;25623;Taxaceae
seq500512;1;root
seq500518;1;root
seq500552;1;root
seq500555;1;root
seq500565;491269;Conomelus anceps
seq500575;2853257;Comamonas sp. Y33R10-2
seq500580;1;root
seq500596;1;root
seq500612;1;root
seq500620;1;root
seq500633;1;root
seq500648;1;root
seq500660;1;root
seq500664;1;root
seq500666;1;root
seq500693;1;root
seq500698;1;root
seq500720;1;root
seq500721;1;root
seq500732;1;root
seq500749;1;root
seq500751;1;root
seq500754;1;root
seq500761;35500;Pecora
seq500762;1;root
seq500764;1;root
seq500769;1;root
seq500775;1;root
seq500791;3503;Fagaceae
seq500798;28930;Fagus sylvatica
seq500813;9789;Equus
seq500840;1;root
seq500842;1;root
seq500847;1;root
seq500865;1;root
seq500868;1;root
seq500881;1;root
seq500904;139504;Eupelix cuspidata
seq500905;1;root
seq500916;1;root
seq500931;1;root
seq500937;574566;Coccomyxa subellipsoidea C-169
seq500951;1;root
seq500959;1;root
seq500984;1;root
seq500994;27592;Bovinae
seq501002;1;root
seq501006;1;root
seq501010;1;root
seq501012;1;root
seq501022;1;root
seq501025;1;root
seq501031;1;root
seq501034;1;root
seq501039;1;root
seq501044;1;root
seq501048;1;root
seq501049;1;root
seq501078;1;root
seq501103;1;root
seq501123;2;Bacteria
seq501129;1;root
seq501132;1;root
seq501146;1;root
seq501166;1;root
seq501167;1;root
seq501194;2316515;Abacarus sp. 2 PL-2017
seq501203;1;root
seq501208;1;root
seq501217;9789;Equus
seq501219;9789;Equus
seq501222;1;root
seq501223;9789;Equus
seq501240;1;root
seq501270;1;root
seq501279;1;root
seq501283;1;root
seq501289;1;root
seq501303;296;Pseudomonas fragi
seq501316;563912;Adineta barbata
seq501318;1;root
seq501321;9789;Equus
seq501329;1;root
seq501360;1;root
seq501362;1;root
seq501363;1;root
seq501369;1;root
seq501394;1;root
seq501401;1;root
seq501402;1;root
seq501405;2856523;Pedobacter sp. D749
seq501442;1;root
seq501448;1;root
seq501468;1;root
seq501484;1;root
seq501496;1;root
seq501500;1;root
seq501514;1;root
seq501521;1;root
seq501542;1;root
seq501556;1;root
seq501597;1906976;Clubiona brevipes
seq501606;753489;Leucoptera spartifoliella
seq501614;1;root
seq501628;1;root
seq501635;1;root
seq501642;1;root
seq501646;1;root
seq501661;1;root
seq501663;1;root
seq501669;1;root
seq501693;1;root
seq501699;1;root
seq501707;1;root
seq501743;1;root
seq501753;1;root
seq501761;1664694;Phialophora attinorum
seq501775;1;root
seq501787;1;root
seq501799;1907074;Xysticus ulmi
seq501814;1;root
seq501820;1;root
seq501827;1;root
seq501830;1;root
seq501864;1;root
seq501876;198257;Camisia segnis
seq501880;1;root
seq501891;1;root
seq501893;1;root
seq501914;1;root
seq501943;1;root
seq501947;40349;Trichostrongylus axei
seq501949;4751;Fungi
seq501959;1;root
seq501960;1;root
seq501971;1;root
seq501973;1;root
seq501977;1;root
seq501980;1;root
seq501990;1;root
seq501992;1;root
seq501993;1;root
seq501998;1602339;Acalitus vaccinii
seq502024;1;root
seq502025;1;root
seq502027;35500;Pecora
seq502034;1;root
seq502044;1;root
seq502050;1;root
seq502051;1;root
seq502067;1;root
seq502071;1;root
seq502078;1;root
seq502091;1;root
seq502121;1;root
seq502147;1;root
seq502165;1;root
seq502177;1;root
seq502179;1;root
seq502180;1;root
seq502204;1;root
seq502213;1;root
seq502214;1;root
seq502236;38942;Quercus robur
seq502240;1;root
seq502245;1;root
seq502259;3511;Quercus
seq502260;1;root
seq502262;1;root
seq502272;127400;Phytomyzinae
seq502273;1;root
seq502290;1;root
seq502310;1;root
seq502343;1;root
seq502352;1;root
seq502382;296;Pseudomonas fragi
seq502397;9789;Equus
seq502412;1;root
seq502414;1;root
seq502426;1;root
seq502446;1;root
seq502450;1;root
seq502451;1;root
seq502459;1;root
seq502465;947158;Diphascon higginsi
seq502466;1;root
seq502473;1;root
seq502487;1;root
seq502499;1;root
seq502501;1;root
seq502503;1;root
seq502512;1;root
seq502521;1;root
seq502528;1;root
seq502541;1;root
seq502552;642814;Rhabditida sp. 3007ed
seq502555;1;root
seq502565;1;root
seq502631;1;root
seq502635;1;root
seq502650;1;root
seq502677;1;root
seq502711;1;root
seq502722;1;root
seq502723;1;root
seq502727;1;root
seq502730;1;root
seq502732;1;root
seq502756;1;root
seq502775;38942;Quercus robur
seq502784;29979;Isopoda
seq502802;1;root
seq502819;1;root
seq502827;1;root
seq502830;1;root
seq502851;1;root
seq502867;1;root
seq502904;1;root
seq502913;1;root
seq502917;1;root
seq502953;1;root
seq502976;1;root
seq503034;1;root
seq503043;1;root
seq503045;1;root
seq503047;1;root
seq503051;229811;Adoristes poppei
seq503056;3511;Quercus
seq503070;1;root
seq503074;1;root
seq503076;1;root
seq503080;1;root
seq503081;1;root
seq503088;1;root
seq503093;1;root
seq503095;27592;Bovinae
seq503097;1;root
seq503104;1;root
seq503106;1;root
seq503108;1;root
seq503113;1;root
seq503128;1;root
seq503152;1;root
seq503169;1;root
seq503171;1;root
seq503173;1;root
seq503202;1588217;Magdalis flavicornis
seq503235;1;root
seq503242;1;root
seq503245;1;root
seq503247;1;root
seq503251;1;root
seq503255;1;root
seq503258;1;root
seq503275;1;root
seq503276;1;root
seq503279;1;root
seq503285;35500;Pecora
seq503291;1;root
seq503293;1;root
seq503327;1;root
seq503337;1;root
seq503349;1;root
seq503357;1;root
seq503367;1;root
seq503394;1;root
seq503403;1;root
seq503409;1;root
seq503410;1;root
seq503437;1;root
seq503462;1;root
seq503464;1;root
seq503472;1;root
seq503475;1;root
seq503491;1;root
seq503493;1;root
seq503494;1;root
seq503533;1;root
seq503547;1;root
seq503583;1;root
seq503588;1;root
seq503595;1;root
seq503602;33008;Rhodococcus globerulus
seq503615;225274;Melinopterus
seq503616;1;root
seq503618;581390;Bactra
seq503627;1405155;Phylloneta
seq503631;1;root
seq503641;1;root
seq503642;1;root
seq503652;27388;Aporrectodea
seq503680;1;root
seq503700;1;root
seq503703;1;root
seq503725;1;root
seq503734;1;root
seq503746;1;root
seq503749;1;root
seq503752;1;root
seq503755;1;root
seq503781;1;root
seq503784;30001;Collembola
seq503793;1;root
seq503805;1;root
seq503815;1;root
seq503818;1;root
seq503819;1;root
seq503822;1;root
seq503827;1;root
seq503831;1;root
seq503838;1;root
seq503871;1;root
seq503882;1;root
seq503883;1;root
seq503887;3511;Quercus
seq503889;2856523;Pedobacter sp. D749
seq503897;2853257;Comamonas sp. Y33R10-2
seq503900;1;root
seq503913;1;root
seq503918;1;root
seq503928;1;root
seq503935;290666;Catops picipes
seq503954;1;root
seq504029;1;root
seq504043;1;root
seq504065;4751;Fungi
seq504103;1;root
seq504115;1;root
seq504128;1;root
seq504130;1;root
seq504144;1;root
seq504154;1;root
seq504167;1;root
seq504180;1;root
seq504195;1;root
seq504199;1;root
seq504215;1;root
seq504219;1;root
seq504234;1;root
seq504248;1;root
seq504280;9789;Equus
seq504298;576294;Diphascon pingue
seq504303;1;root
seq504322;286;Pseudomonas
seq504335;1;root
seq504337;1;root
seq504342;1;root
seq504348;1;root
seq504351;1;root
seq504353;1;root
seq504354;1;root
seq504367;3511;Quercus
seq504385;1;root
seq504388;1;root
seq504404;1;root
seq504409;1;root
seq504421;1;root
seq504424;1;root
seq504443;1;root
seq504445;1;root
seq504450;1;root
seq504458;1;root
seq504459;1628350;Chamaedrilus sphagnetorum
seq504466;1;root
seq504480;1;root
seq504487;1;root
seq504515;1;root
seq504517;664271;Cladosporium sp. BM-2009-3
seq504533;1;root
seq504538;1955577;Antarctomyces pellizariae
seq504552;3511;Quercus
seq504554;1;root
seq504559;1;root
seq504563;9789;Equus
seq504575;1;root
seq504587;1;root
seq504594;1;root
seq504596;1;root
seq504600;1;root
seq504609;1;root
seq504612;1;root
seq504618;438492;Dicyrtomina saundersi
seq504621;1;root
seq504640;27592;Bovinae
seq504650;1;root
seq504668;1;root
seq504670;27592;Bovinae
seq504672;1;root
seq504675;1;root
seq504697;1;root
seq504702;1;root
seq504717;1;root
seq504729;35500;Pecora
seq504755;1;root
seq504756;1;root
seq504768;1;root
seq504788;1;root
seq504799;1;root
seq504800;1;root
seq504806;1;root
seq504808;1;root
seq504821;1;root
seq504828;1;root
seq504829;1;root
seq504850;1;root
seq504859;1;root
seq504870;1;root
seq504877;1;root
seq504893;1;root
seq504894;210010;Rhynchobrunnera orthospora
seq504915;1;root
seq504924;1;root
seq504925;9789;Equus
seq504931;1;root
seq504935;53992;Cylicocyclus nassatus
seq504949;1;root
seq504968;1;root
seq504979;9789;Equus
seq504996;1;root
seq505031;1;root
seq505045;225274;Melinopterus
seq505072;1;root
seq505074;1;root
seq505085;164535;Tetracladium
seq505089;9789;Equus
seq505091;38037;Rhynchosporium
seq505093;9789;Equus
seq505098;1;root
seq505103;1;root
seq505105;1;root
seq505112;1;root
seq505130;1;root
seq505137;1;root
seq505156;5756;Acanthamoeba sp.
seq505164;1;root
seq505181;1;root
seq505182;1;root
seq505188;1;root
seq505199;1;root
seq505217;1;root
seq505227;1;root
seq505248;1;root
seq505251;1;root
seq505254;1;root
seq505267;1;root
seq505275;1;root
seq505284;1;root
seq505289;1;root
seq505295;2867264;Pseudomonas phytophila
seq505303;1;root
seq505321;1;root
seq505330;1;root
seq505334;1;root
seq505339;1;root
seq505355;1;root
seq505378;1;root
seq505386;1;root
seq505387;1;root
seq505407;1;root
seq505415;1;root
seq505419;1;root
seq505447;1;root
seq505452;1;root
seq505464;127399;Agromyzidae
seq505482;1;root
seq505488;1;root
seq505494;1;root
seq505549;27439;Chrysomelidae
seq505574;33069;Pseudomonas viridiflava
seq505581;1;root
seq505583;1;root
seq505584;83136;Trombidiformes
seq505598;1;root
seq505619;1;root
seq505652;1;root
seq505679;1;root
seq505683;1;root
seq505684;1;root
seq505701;1;root
seq505702;1;root
seq505718;1;root
seq505720;1;root
seq505722;1;root
seq505725;1;root
seq505740;1;root
seq505750;1;root
seq505751;1;root
seq505758;1;root
seq505799;1;root
seq505823;1;root
seq505835;1;root
seq505844;3511;Quercus
seq505846;3511;Quercus
seq505855;1;root
seq505859;1869494;Bacotia claustrella
seq505864;1;root
seq505876;1;root
seq505904;1;root
seq505916;1;root
seq505920;1;root
seq505922;1;root
seq505931;1;root
seq505945;1;root
seq505962;1;root
seq505965;1;root
seq505971;1;root
seq505972;1;root
seq505990;1;root
seq505993;1;root
seq505996;1;root
seq505997;1;root
seq506000;27592;Bovinae
seq506004;1;root
seq506023;1;root
seq506037;1;root
seq506040;1;root
seq506048;1;root
seq506067;1;root
seq506071;1;root
seq506075;1;root
seq506098;1;root
seq506103;1;root
seq506104;1;root
seq506112;1;root
seq506120;1;root
seq506122;1;root
seq506129;1;root
seq506152;1;root
seq506158;1;root
seq506159;1;root
seq506169;53992;Cylicocyclus nassatus
seq506178;53992;Cylicocyclus nassatus
seq506190;2696291;Ochrophyta
seq506207;1;root
seq506232;1;root
seq506236;1;root
seq506271;1;root
seq506273;1;root
seq506283;1;root
seq506296;1;root
seq506304;1;root
seq506311;1;root
seq506322;314145;Laurasiatheria
seq506323;40349;Trichostrongylus axei
seq506328;9787;Perissodactyla
seq506344;1;root
seq506346;1;root
seq506351;9789;Equus
seq506358;9789;Equus
seq506368;1;root
seq506374;1;root
seq506375;1;root
seq506383;1;root
seq506390;1;root
seq506393;1;root
seq506419;1;root
seq506427;1;root
seq506430;1;root
seq506436;82268;Hyaloraphidium curvatum
seq506438;175245;uncultured fungus
seq506447;1;root
seq506464;1;root
seq506496;1;root
seq506498;27592;Bovinae
seq506501;1;root
seq506507;1;root
seq506512;1;root
seq506521;1;root
seq506523;1;root
seq506526;1;root
seq506572;3511;Quercus
seq506599;1;root
seq506610;1;root
seq506612;1;root
seq506620;9796;Equus caballus
seq506626;1;root
seq506637;1;root
seq506665;2895286;Pedobacter mucosus
seq506684;1;root
seq506725;2986823;Flavobacterium sp. N1736
seq506758;1;root
seq506759;1;root
seq506765;1;root
seq506790;1;root
seq506800;1;root
seq506806;1;root
seq506809;1;root
seq506820;1;root
seq506824;1;root
seq506830;1;root
seq506831;1;root
seq506835;1;root
seq506839;1;root
seq506850;1;root
seq506858;1;root
seq506859;1;root
seq506871;1;root
seq506872;1;root
seq506874;1;root
seq506907;38942;Quercus robur
seq506916;1;root
seq506919;2890713;Scatopsciara dentifera
seq506923;1;root
seq506956;1;root
seq506973;1;root
seq506975;1;root
seq506980;1;root
seq506987;1;root
seq506992;1;root
seq507018;1;root
seq507021;1;root
seq507022;1;root
seq507026;1;root
seq507036;77133;uncultured bacterium
seq507046;27592;Bovinae
seq507055;1;root
seq507057;35500;Pecora
seq507063;1;root
seq507066;27592;Bovinae
seq507069;1;root
seq507074;1;root
seq507076;1;root
seq507103;1;root
seq507114;1;root
seq507117;1;root
seq507127;1;root
seq507131;1;root
seq507163;1;root
seq507198;1;root
seq507215;1;root
seq507217;1;root
seq507223;1;root
seq507240;1;root
seq507245;1;root
seq507247;1;root
seq507252;1;root
seq507260;2696291;Ochrophyta
seq507261;4797;Pythium
seq507264;1;root
seq507268;1;root
seq507272;1;root
seq507273;1;root
seq507274;9789;Equus
seq507278;1;root
seq507279;1;root
seq507292;9789;Equus
seq507298;1;root
seq507325;1;root
seq507329;1;root
seq507346;114620;Sphaeroceridae
seq507361;1;root
seq507372;1;root
seq507389;1421430;Pseudomonas granadensis
seq507395;1;root
seq507396;1;root
seq507409;1;root
seq507414;5754;Acanthamoeba
seq507422;314145;Laurasiatheria
seq507424;9789;Equus
seq507431;57919;Geum urbanum
seq507438;1;root
seq507443;1;root
seq507446;1;root
seq507452;1;root
seq507457;9789;Equus
seq507459;1;root
seq507464;1;root
seq507470;1;root
seq507476;40349;Trichostrongylus axei
seq507477;1;root
seq507486;1;root
seq507487;1;root
seq507489;9789;Equus
seq507505;1;root
seq507515;1;root
seq507523;1;root
seq507525;1;root
seq507527;1;root
seq507534;1;root
seq507559;2667764;Scheloribates sp. BOLD
seq507560;346725;Atheta ischnocera
seq507562;9789;Equus
seq507569;9789;Equus
seq507573;3352;Pinus taeda
seq507577;1;root
seq507580;1;root
seq507583;1;root
seq507584;1;root
seq507585;1;root
seq507588;1;root
seq507590;1;root
seq507592;27592;Bovinae
seq507593;1;root
seq507598;1;root
seq507602;1;root
seq507609;1;root
seq507614;1;root
seq507621;1;root
seq507643;1;root
seq507646;35500;Pecora
seq507647;202125;Phyllobius pyri
seq507648;1631558;Canthocamptus staphylinus
seq507661;1;root
seq507664;1;root
seq507669;9789;Equus
seq507681;132366;Coronocyclus coronatus
seq507690;1;root
seq507708;1;root
seq507715;1;root
seq507778;1;root
seq507782;1;root
seq507783;1;root
seq507784;1;root
seq507786;2745510;Pseudomonas zeae
seq507793;1;root
seq507799;1;root
seq507802;1;root
seq507810;1;root
seq507820;1;root
seq507822;1;root
seq507824;1;root
seq507833;1;root
seq507835;1;root
seq507850;1;root
seq507864;1;root
seq507867;1;root
seq507887;1;root
seq507896;1;root
seq507903;1;root
seq507913;3511;Quercus
seq507920;1;root
seq507922;317506;Bdelloidea environmental sample
seq507927;1;root
seq507929;1;root
seq507934;1;root
seq507935;9789;Equus
seq507937;9789;Equus
seq507941;1;root
seq507944;9789;Equus
seq507948;1;root
seq507951;9789;Equus
seq507957;1;root
seq507959;9789;Equus
seq507961;1;root
seq507968;1;root
seq507973;1;root
seq507976;1;root
seq507989;1;root
seq507996;9789;Equus
seq507999;1;root
seq508001;1;root
seq508003;1;root
seq508004;1;root
seq508017;517482;Sepsis duplicata
seq508020;1;root
seq508024;1;root
seq508031;1;root
seq508039;9789;Equus
seq508051;9789;Equus
seq508055;1;root
seq508056;9789;Equus
seq508058;1;root
seq508068;1;root
seq508071;1;root
seq508082;9789;Equus
seq508087;9789;Equus
seq508101;1;root
seq508106;1;root
seq508109;9789;Equus
seq508112;9789;Equus
seq508115;1;root
seq508125;1;root
seq508139;1;root
seq508143;1;root
seq508155;40349;Trichostrongylus axei
seq508162;1;root
seq508168;1;root
seq508203;1;root
seq508209;9789;Equus
seq508231;1;root
seq508240;1;root
seq508242;27592;Bovinae
seq508269;1;root
seq508270;1;root
seq508296;504568;Salmoninae
seq508298;30001;Collembola
seq508308;1;root
seq508309;1;root
seq508313;1;root
seq508314;4777;Peronosporaceae
seq508323;9789;Equus
seq508328;9789;Equus
seq508341;1;root
seq508342;1;root
seq508346;1;root
seq508348;175245;uncultured fungus
seq508358;1;root
seq508362;1;root
seq508409;1;root
seq508417;1;root
seq508419;1;root
seq508426;1;root
seq508427;1;root
seq508430;1;root
seq508435;1;root
seq508444;1;root
seq508457;1;root
seq508466;1;root
seq508478;1;root
seq508479;1;root
seq508529;1;root
seq508563;1;root
seq508596;42229;Prunus avium
seq508600;1;root
seq508605;1;root
seq508608;1;root
seq508609;1;root
seq508613;1;root
seq508620;1;root
seq508623;1;root
seq508624;9789;Equus
seq508625;9789;Equus
seq508626;9789;Equus
seq508631;1;root
seq508637;1;root
seq508640;1;root
seq508642;1;root
seq508645;9789;Equus
seq508646;1;root
seq508647;1;root
seq508654;5533;Rhodotorula
seq508661;1;root
seq508664;2744515;Mesorhizobium sp. 113-1-2
seq508673;1;root
seq508683;1;root
seq508689;1;root
seq508698;202125;Phyllobius pyri
seq508707;27592;Bovinae
seq508710;41160;Phyllobius
seq508712;1;root
seq508715;9789;Equus
seq508719;1;root
seq508725;1;root
seq508728;1;root
seq508731;1;root
seq508734;9789;Equus
seq508736;1;root
seq508739;9789;Equus
seq508743;9789;Equus
seq508754;9789;Equus
seq508755;1;root
seq508780;1;root
seq508781;1;root
seq508798;1;root
seq508805;1;root
seq508806;1;root
seq508808;1;root
seq508809;9789;Equus
seq508810;1;root
seq508811;1;root
seq508812;1;root
seq508813;1;root
seq508814;1;root
seq508817;1;root
seq508822;1;root
seq508825;13579;Juncus effusus
seq508830;1;root
seq508835;1;root
seq508840;1;root
seq508850;1;root
seq508851;1;root
seq508855;2759;Eukaryota
seq508863;1;root
seq508866;131567;cellular organisms
seq508888;1;root
seq508889;1;root
seq508905;71465;Cylicostephanus goldi
seq508911;7100;Noctuidae
seq508922;1;root
seq508923;1;root
seq508928;1;root
seq508930;1;root
seq508931;1;root
seq508943;1;root
seq508950;1;root
seq508967;1;root
seq508982;1;root
seq508995;1;root
seq508997;1;root
seq509009;9789;Equus
seq509010;30102;Cicadellidae
seq509026;1;root
seq509031;1;root
seq509039;1;root
seq509040;1;root
seq509049;40349;Trichostrongylus axei
seq509051;1;root
seq509063;1;root
seq509070;1;root
seq509094;1;root
seq509100;1;root
seq509107;1;root
seq509112;1;root
seq509130;1;root
seq509136;1;root
seq509138;1;root
seq509145;196821;unclassified Pseudomonas
seq509166;1;root
seq509177;9787;Perissodactyla
seq509178;1;root
seq509183;1;root
seq509185;1;root
seq509196;1;root
seq509209;1;root
seq509213;1;root
seq509234;55430;Palomena
seq509241;9895;Bovidae
seq509251;1;root
seq509268;1;root
seq509270;1;root
seq509272;1;root
seq509273;1;root
seq509277;1;root
seq509278;1;root
seq509280;1;root
seq509282;1;root
seq509283;1;root
seq509284;1;root
seq509285;9789;Equus
seq509286;9789;Equus
seq509287;9789;Equus
seq509297;34037;Rahnella
seq509299;27482;Aphididae
seq509300;9789;Equus
seq509302;1;root
seq509310;1;root
seq509311;1;root
seq509313;1;root
seq509317;1;root
seq509323;1;root
seq509328;1;root
seq509342;1;root
seq509352;1;root
seq509356;9895;Bovidae
seq509358;1;root
seq509363;9789;Equus
seq509366;9789;Equus
seq509371;9789;Equus
seq509387;9789;Equus
seq509411;1;root
seq509414;1;root
seq509419;1;root
seq509421;48479;environmental samples
seq509423;1;root
seq509424;1;root
seq509429;1;root
seq509445;1;root
seq509452;33213;Bilateria
seq509466;1;root
seq509467;1;root
seq509468;1;root
seq509472;1;root
seq509474;1;root
seq509477;1760171;Arachnida sp. BOLD
seq509478;1;root
seq509497;1;root
seq509538;1;root
seq509542;697304;Paramacrobiotus
seq509543;29032;Chloropidae
seq509549;4751;Fungi
seq509551;9789;Equus
seq509567;1;root
seq509586;1;root
seq509596;1;root
seq509601;1;root
seq509613;1;root
seq509648;57919;Geum urbanum
seq509651;1;root
seq509656;9789;Equus
seq509658;135866;Aleochara
seq509659;1;root
seq509661;1;root
seq509669;1;root
seq509680;9787;Perissodactyla
seq509683;1;root
seq509691;1;root
seq509692;1979928;Trichoribates incisellus
seq509697;1;root
seq509700;1;root
seq509738;1;root
seq509739;1;root
seq509743;1;root
seq509773;1;root
seq509775;1;root
seq509784;1;root
seq509791;1;root
seq509796;1;root
seq509801;1;root
seq509827;1;root
seq509831;1;root
seq509832;1;root
seq509836;1;root
seq509837;1;root
seq509840;1;root
seq509844;1;root
seq509845;1;root
seq509852;1;root
seq509858;1;root
seq509860;1;root
seq509873;1;root
seq509890;1;root
seq509895;1;root
seq509920;1955577;Antarctomyces pellizariae
seq509931;1;root
seq509933;1;root
seq509956;1;root
seq509965;1;root
seq509969;7088;Lepidoptera
seq509973;9789;Equus
seq509974;1;root
seq509984;1;root
seq509987;1;root
seq509988;1;root
seq509989;1;root
seq509997;1;root
seq510002;1;root
seq510007;569;Hafnia alvei
seq510009;1822558;Rhagio lineola
seq510011;1;root
seq510015;1;root
seq510019;1;root
seq510021;1;root
seq510023;1;root
seq510027;1;root
seq510028;1;root
seq510030;1;root
seq510033;1;root
seq510045;1;root
seq510046;1;root
seq510050;1;root
seq510052;629;Yersinia
seq510061;1;root
seq510071;9895;Bovidae
seq510080;1;root
seq510082;7149;Chironomidae
seq510083;878186;Oxytelus laqueatus
seq510086;7139;Tortricidae
seq510099;9789;Equus
seq510104;9789;Equus
seq510105;9789;Equus
seq510106;9789;Equus
seq510110;1;root
seq510112;314145;Laurasiatheria
seq510142;132364;Cyathostominae
